book,chapter,verse,ref,label,note,text,fw_the,fw_and,fw_of,fw_to,fw_that,fw_in,fw_he,fw_shall,fw_for,fw_unto,fw_his,fw_i,fw_a,fw_not,fw_be,fw_they,fw_it,fw_is,fw_with,fw_him,fw_them,fw_but,fw_as,fw_have,fw_was,fw_which,fw_all,fw_my,fw_thou,fw_me,fw_their,fw_ye,fw_you,fw_this,fw_will,fw_from,fw_are,fw_were,fw_by,fw_we,fw_her,fw_she,fw_or,fw_when,fw_then,fw_out,fw_up,fw_upon,fw_so,fw_if,fw_at,fw_on,fw_what,fw_there,fw_no,fw_man,fw_now,fw_also,fw_more,fw_before,fw_because,fw_into,fw_after,fw_can,fw_may,fw_might,fw_do,fw_did,fw_done,fw_had,fw_has,fw_been,fw_am,fw_art,fw_hath,fw_thee,fw_thy,fw_your,fw_our,fw_us,fw_who,fw_whom,fw_whose,fw_any,fw_every,fw_none,fw_both,fw_such,fw_same,fw_other,fw_another,fw_therefore,fw_wherefore,fw_yet,fw_neither,fw_nor,fw_either,fw_while,fw_until,fw_against,fw_among,fw_through,fw_over,fw_under,fw_between,avg_sent_len,std_sent_len,avg_word_len,ttr,ttr_guiraud,n_words,divine_speech_formula,second_person_density,vocative_density,future_modal_density,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_part,pos_pron,pos_propn,pos_sconj,pos_verb,imperative_density
Genesis,22,11,Genesis 22:11,narrative,"angel of the LORD calls 'Abraham, Abraham' (bare address, no oracle content)","And the angel of the LORD called unto him out of heaven, and said, Abraham, Abraham: and he said, Here am I.",90.9090909090909,136.36363636363635,90.9090909090909,0.0,0.0,0.0,45.45454545454545,0.0,0.0,45.45454545454545,0.0,45.45454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,3.6818181818181817,0.7272727272727273,3.4112114616897666,22,0,0.0,0.0,0.0,0.0,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.09090909090909091,0.0,0.045454545454545456,0.0,0.0,0.09090909090909091,0.22727272727272727,0.0,0.13636363636363635,0.0
Exodus,3,2,Exodus 3:2,narrative,angel of the LORD appears in the burning bush (narrative frame),"And the angel of the LORD appeared unto him in a flame of fire out of the midst of a bush: and he looked, and, behold, the bush burned with fire, and the bush was not consumed.",135.13513513513513,108.10810810810811,108.10810810810811,0.0,0.0,27.027027027027028,27.027027027027028,0.0,0.0,27.027027027027028,0.0,0.0,54.054054054054056,27.027027027027028,0.0,0.0,0.0,0.0,27.027027027027028,27.027027027027028,0.0,0.0,0.0,0.0,27.027027027027028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.027027027027028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,3.6216216216216215,0.6216216216216216,3.7811767080232177,37,0,0.0,0.0,0.0,0.02702702702702703,0.21621621621621623,0.0,0.02702702702702703,0.10810810810810811,0.1891891891891892,0.0,0.1891891891891892,0.0,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.0,0.10810810810810811,0.0
Exodus,3,3,Exodus 3:3,narrative,angel of the LORD appears in the burning bush (narrative frame),"And Moses said, I will now turn aside, and see this great sight, why the bush is not burnt.",52.63157894736842,105.26315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.63157894736842,0.0,52.63157894736842,0.0,0.0,0.0,52.63157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.63157894736842,52.63157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.63157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,3.6315789473684212,0.9473684210526315,4.129483209670111,19,0,0.0,0.0,52.63157894736842,0.05263157894736842,0.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.21052631578947367,0.0
Judges,6,11,Judges 6:11,narrative,angel of the LORD sits under the oak; Gideon's skeptical reply,"And there came an angel of the LORD, and sat under an oak which was in Ophrah, that pertained unto Joash the Abiezrite: and his son Gideon threshed wheat by the winepress, to hide it from the Midianites.",105.26315789473684,78.94736842105263,26.31578947368421,26.31578947368421,26.31578947368421,26.31578947368421,0.0,0.0,0.0,26.31578947368421,26.31578947368421,0.0,0.0,0.0,0.0,0.0,26.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578947368421,26.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578947368421,0.0,0.0,26.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578947368421,0.0,38.0,0.0,4.2368421052631575,0.8421052631578947,5.191085476184401,38,0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.02631578947368421,0.07894736842105263,0.15789473684210525,0.0,0.13157894736842105,0.0,0.02631578947368421,0.13157894736842105,0.15789473684210525,0.0,0.13157894736842105,0.0
Judges,6,12,Judges 6:12,narrative,angel of the LORD sits under the oak; Gideon's skeptical reply,"And the angel of the LORD appeared unto him, and said unto him, The LORD is with thee, thou mighty man of valour.",130.43478260869566,86.95652173913044,86.95652173913044,0.0,0.0,0.0,0.0,0.0,0.0,86.95652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.47826086956522,43.47826086956522,86.95652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.47826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.47826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.47826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,3.782608695652174,0.6956521739130435,3.3362306249131963,23,0,86.95652173913044,0.0,0.0,0.08695652173913043,0.21739130434782608,0.0,0.043478260869565216,0.08695652173913043,0.13043478260869565,0.0,0.08695652173913043,0.0,0.0,0.13043478260869565,0.13043478260869565,0.0,0.08695652173913043,0.0
Judges,6,13,Judges 6:13,narrative,angel of the LORD sits under the oak; Gideon's skeptical reply,"And Gideon said unto him, Oh my Lord, if the LORD be with us, why then is all this befallen us? and where be all his miracles which our fathers told us of, saying, Did not the LORD bring us up from Egypt? but now the LORD hath forsaken us, and delivered us into the hands of the Midianites.",84.7457627118644,50.84745762711865,33.898305084745765,0.0,0.0,0.0,0.0,0.0,0.0,16.949152542372882,16.949152542372882,0.0,0.0,16.949152542372882,33.898305084745765,0.0,0.0,16.949152542372882,16.949152542372882,16.949152542372882,0.0,16.949152542372882,0.0,0.0,0.0,16.949152542372882,33.898305084745765,16.949152542372882,0.0,0.0,0.0,0.0,0.0,16.949152542372882,0.0,16.949152542372882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.949152542372882,0.0,16.949152542372882,0.0,0.0,16.949152542372882,0.0,0.0,0.0,0.0,0.0,0.0,16.949152542372882,0.0,0.0,0.0,0.0,16.949152542372882,0.0,0.0,0.0,0.0,0.0,16.949152542372882,0.0,0.0,0.0,0.0,0.0,0.0,16.949152542372882,0.0,0.0,0.0,16.949152542372882,101.6949152542373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.666666666666668,2.6246692913372702,3.7796610169491527,0.711864406779661,5.4679342611946025,59,0,0.0,0.0,0.0,0.0,0.11864406779661017,0.03389830508474576,0.05084745762711865,0.06779661016949153,0.11864406779661017,0.01694915254237288,0.05084745762711865,0.0,0.01694915254237288,0.2033898305084746,0.11864406779661017,0.05084745762711865,0.15254237288135594,0.0
Judges,13,19,Judges 13:19,narrative,"angel of the LORD ascends in the altar flame (narrative, no speech)","So Manoah took a kid with a meat offering, and offered it upon a rock unto the LORD: and the angel did wonderously; and Manoah and his wife looked on.",66.66666666666667,133.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,33.333333333333336,0.0,100.0,0.0,0.0,0.0,33.333333333333336,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,33.333333333333336,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,3.9,0.7666666666666667,4.199206274206274,30,0,0.0,0.0,0.0,0.0,0.1,0.06666666666666667,0.0,0.13333333333333333,0.16666666666666666,0.0,0.2,0.0,0.0,0.06666666666666667,0.1,0.03333333333333333,0.13333333333333333,0.0
Judges,13,20,Judges 13:20,narrative,"angel of the LORD ascends in the altar flame (narrative, no speech)","For it came to pass, when the flame went up toward heaven from off the altar, that the angel of the LORD ascended in the flame of the altar. And Manoah and his wife looked on it, and fell on their faces to the ground.",155.55555555555557,66.66666666666667,44.44444444444444,44.44444444444444,22.22222222222222,22.22222222222222,0.0,0.0,22.22222222222222,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,44.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,0.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,44.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,6.5,3.7333333333333334,0.6888888888888889,4.621207153499565,45,0,0.0,0.0,0.0,0.0,0.24444444444444444,0.0,0.0,0.06666666666666667,0.15555555555555556,0.0,0.17777777777777778,0.0,0.022222222222222223,0.08888888888888889,0.06666666666666667,0.044444444444444446,0.13333333333333333,0.0
Judges,13,21,Judges 13:21,narrative,"angel of the LORD ascends in the altar flame (narrative, no speech)",But the angel of the LORD did no more appear to Manoah and to his wife. Then Manoah knew that he was an angel of the LORD.,111.1111111111111,37.03703703703704,74.07407407407408,74.07407407407408,37.03703703703704,0.0,37.03703703703704,0.0,0.0,0.0,37.03703703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.03703703703704,0.0,0.0,37.03703703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.03703703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.03703703703704,0.0,0.0,0.0,37.03703703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.03703703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,2.5,3.4814814814814814,0.7407407407407407,3.849001794597505,27,0,0.0,0.0,0.0,0.0,0.14814814814814814,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.14814814814814814,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.14814814814814814,0.037037037037037035,0.07407407407407407,0.0
Exodus,19,16,Exodus 19:16,narrative,"Sinai theophany: thunder, cloud, trumpet, quaking mountain (narrative frame, no direct speech to the people yet)","And it came to pass on the third day in the morning, that there were thunders and lightnings, and a thick cloud upon the mount, and the voice of the trumpet exceeding loud; so that all the people that was in the camp trembled.",159.0909090909091,90.9090909090909,22.727272727272727,22.727272727272727,68.18181818181817,45.45454545454545,0.0,0.0,0.0,0.0,0.0,0.0,22.727272727272727,0.0,0.0,0.0,22.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.727272727272727,0.0,22.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.727272727272727,22.727272727272727,0.0,0.0,22.727272727272727,0.0,22.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,4.045454545454546,0.7272727272727273,4.824181513244218,44,0,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.022727272727272728,0.022727272727272728,0.09090909090909091,0.20454545454545456,0.0,0.22727272727272727,0.0,0.022727272727272728,0.06818181818181818,0.0,0.09090909090909091,0.11363636363636363,0.0
Exodus,19,17,Exodus 19:17,narrative,"Sinai theophany: thunder, cloud, trumpet, quaking mountain (narrative frame, no direct speech to the people yet)",And Moses brought forth the people out of the camp to meet with God; and they stood at the nether part of the mount.,166.66666666666666,83.33333333333333,83.33333333333333,41.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.666666666666664,0.0,0.0,41.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.666666666666664,0.0,0.0,0.0,0.0,41.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,3.7916666666666665,0.7916666666666666,3.878358759406699,24,0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.041666666666666664,0.041666666666666664,0.125,0.0,0.125,0.0
Exodus,19,18,Exodus 19:18,narrative,"Sinai theophany: thunder, cloud, trumpet, quaking mountain (narrative frame, no direct speech to the people yet)","And mount Sinai was altogether on a smoke, because the LORD descended upon it in fire: and the smoke thereof ascended as the smoke of a furnace, and the whole mount quaked greatly.",121.21212121212122,90.9090909090909,30.303030303030305,0.0,0.0,30.303030303030305,0.0,0.0,0.0,0.0,0.0,0.0,60.60606060606061,0.0,0.0,0.0,30.303030303030305,0.0,0.0,0.0,0.0,0.0,30.303030303030305,0.0,30.303030303030305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.303030303030305,0.0,0.0,0.0,30.303030303030305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.303030303030305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,4.363636363636363,0.7272727272727273,4.177863742936748,33,0,0.0,0.0,0.0,0.030303030303030304,0.12121212121212122,0.09090909090909091,0.030303030303030304,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.030303030303030304,0.09090909090909091,0.06060606060606061,0.09090909090909091,0.0
Exodus,19,19,Exodus 19:19,narrative,"Sinai theophany: thunder, cloud, trumpet, quaking mountain (narrative frame, no direct speech to the people yet)","And when the voice of the trumpet sounded long, and waxed louder and louder, Moses spake, and God answered him by a voice.",86.95652173913044,173.91304347826087,43.47826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.47826086956522,0.0,0.0,0.0,0.0,0.0,0.0,43.47826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.47826086956522,0.0,0.0,0.0,0.0,43.47826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,4.173913043478261,0.7391304347826086,3.5447450389702713,23,0,0.0,0.0,0.0,0.0,0.08695652173913043,0.13043478260869565,0.0,0.17391304347826086,0.13043478260869565,0.0,0.13043478260869565,0.0,0.0,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.0
Exodus,19,20,Exodus 19:20,narrative,"Sinai theophany: thunder, cloud, trumpet, quaking mountain (narrative frame, no direct speech to the people yet)","And the LORD came down upon mount Sinai, on the top of the mount: and the LORD called Moses up to the top of the mount; and Moses went up.",200.0,100.0,66.66666666666667,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,33.333333333333336,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,3.5,0.5333333333333333,2.9211869733608857,30,0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.1,0.2,0.0,0.13333333333333333,0.0,0.0,0.0,0.2,0.03333333333333333,0.1,0.0
Ruth,1,1,Ruth 1:1,narrative,Ruth and Naomi,"Now it came to pass in the days when the judges ruled, that there was a famine in the land. And a certain man of Bethlehemjudah went to sojourn in the country of Moab, he, and his wife, and his two sons.",95.23809523809523,71.42857142857143,47.61904761904761,47.61904761904761,23.809523809523807,71.42857142857143,23.809523809523807,0.0,0.0,0.0,47.61904761904761,0.0,47.61904761904761,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.809523809523807,0.0,23.809523809523807,23.809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,3.7142857142857144,0.7380952380952381,4.783403848824849,42,0,0.0,0.0,0.0,0.023809523809523808,0.11904761904761904,0.023809523809523808,0.0,0.07142857142857142,0.14285714285714285,0.0,0.19047619047619047,0.023809523809523808,0.047619047619047616,0.11904761904761904,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.0
Ruth,1,2,Ruth 1:2,narrative,Ruth and Naomi,"And the name of the man was Elimelech, and the name of his wife Naomi, and the name of his two sons Mahlon and Chilion, Ephrathites of Bethlehemjudah. And they came into the country of Moab, and continued there.",128.2051282051282,153.84615384615387,128.2051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.28205128205128,0.0,0.0,0.0,0.0,25.64102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.64102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.64102564102564,0.0,25.64102564102564,0.0,0.0,0.0,0.0,0.0,25.64102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,8.5,4.282051282051282,0.5897435897435898,3.682947537517004,39,0,0.0,0.0,0.0,0.0,0.15384615384615385,0.02564102564102564,0.02564102564102564,0.15384615384615385,0.1282051282051282,0.0,0.1794871794871795,0.02564102564102564,0.0,0.07692307692307693,0.1794871794871795,0.0,0.05128205128205128,0.0
Ruth,1,3,Ruth 1:3,narrative,Ruth and Naomi,"And Elimelech Naomi’s husband died; and she was left, and her two sons.",0.0,214.28571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857142857143,71.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.9285714285714284,0.8571428571428571,3.2071349029490928,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.21428571428571427,0.0,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0
Ruth,1,4,Ruth 1:4,narrative,Ruth and Naomi,"And they took them wives of the women of Moab; the name of the one was Orpah, and the name of the other Ruth: and they dwelled there about ten years.",161.29032258064515,96.77419354838709,129.03225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.51612903225806,0.0,0.0,0.0,0.0,32.25806451612903,0.0,0.0,0.0,32.25806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,5.5,3.7096774193548385,0.6451612903225806,3.5921060405354983,31,0,0.0,0.0,0.0,0.03225806451612903,0.12903225806451613,0.06451612903225806,0.03225806451612903,0.0967741935483871,0.16129032258064516,0.0,0.1935483870967742,0.03225806451612903,0.0,0.0967741935483871,0.0967741935483871,0.0,0.06451612903225806,0.0
